student_id,date,week,subject,score_percent,attendance,homework_completed
S047,2025-12-29,17,Mathematics,88,1,1
S047,2025-12-29,17,Biology,87,1,1
S048,2025-12-29,17,English,86,1,0
S048,2025-12-29,17,Mathematics,86,1,1
S048,2025-12-29,17,Biology,79,1,1
S049,2025-12-29,17,English,59,1,0
S049,2025-12-29,17,Mathematics,85,1,1
S049,2025-12-29,17,Biology,77,1,1
S050,2025-12-29,17,English,70,1,1
S050,2025-12-29,17,Mathematics,61,1,1
S050,2025-12-29,17,Biology,60,1,1
S001,2026-01-05,18,English,50,1,1
S001,2026-01-05,18,Mathematics,66,1,1
S001,2026-01-05,18,Biology,64,1,1
S002,2026-01-05,18,English,52,1,1
S002,2026-01-05,18,Mathematics,63,1,1
S002,2026-01-05,18,Biology,40,1,1
S003,2026-01-05,18,English,85,1,1
S003,2026-01-05,18,Mathematics,76,1,1
S003,2026-01-05,18,Biology,71,1,1
S004,2026-01-05,18,English,87,1,1
S004,2026-01-05,18,Mathematics,86,1,1
S004,2026-01-05,18,Biology,69,1,1
S005,2026-01-05,18,English,73,1,1
S005,2026-01-05,18,Mathematics,49,1,1
S005,2026-01-05,18,Biology,56,1,1
S006,2026-01-05,18,English,68,1,1
S006,2026-01-05,18,Mathematics,72,1,1
S006,2026-01-05,18,Biology,87,1,1
S007,2026-01-05,18,English,74,1,1
S007,2026-01-05,18,Mathematics,85,1,1
S007,2026-01-05,18,Biology,88,1,1
S008,2026-01-05,18,English,75,1,1
S008,2026-01-05,18,Mathematics,73,1,1
S008,2026-01-05,18,Biology,59,1,0
S009,2026-01-05,18,English,72,1,1
S009,2026-01-05,18,Mathematics,74,1,1
S009,2026-01-05,18,Biology,62,1,1
S010,2026-01-05,18,English,69,1,1
S010,2026-01-05,18,Mathematics,43,1,1
S010,2026-01-05,18,Biology,61,1,1
S011,2026-01-05,18,English,63,1,1
S011,2026-01-05,18,Mathematics,30,1,1
S011,2026-01-05,18,Biology,54,1,0
S012,2026-01-05,18,English,71,1,1
S012,2026-01-05,18,Mathematics,43,1,1
S012,2026-01-05,18,Biology,66,1,1
S013,2026-01-05,18,English,80,1,1
S013,2026-01-05,18,Mathematics,95,1,1
S013,2026-01-05,18,Biology,78,1,1
S014,2026-01-05,18,English,54,1,0
S014,2026-01-05,18,Mathematics,51,1,1
S014,2026-01-05,18,Biology,46,1,1
S015,2026-01-05,18,English,67,1,1
S015,2026-01-05,18,Mathematics,51,1,1
S015,2026-01-05,18,Biology,53,1,1
S016,2026-01-05,18,English,74,1,1
S016,2026-01-05,18,Mathematics,69,1,1
S016,2026-01-05,18,Biology,53,1,1
S017,2026-01-05,18,English,82,1,1
S017,2026-01-05,18,Mathematics,68,1,1
S017,2026-01-05,18,Biology,97,1,1
S018,2026-01-05,18,English,79,1,1
S018,2026-01-05,18,Mathematics,69,1,0
S018,2026-01-05,18,Biology,69,1,1
S019,2026-01-05,18,English,61,1,1
S019,2026-01-05,18,Mathematics,67,1,1
S019,2026-01-05,18,Biology,67,1,1
S020,2026-01-05,18,English,73,1,1
S020,2026-01-05,18,Mathematics,73,1,1
S020,2026-01-05,18,Biology,73,1,1
S021,2026-01-05,18,English,98,1,1
S021,2026-01-05,18,Mathematics,80,1,1
S021,2026-01-05,18,Biology,90,1,1
S022,2026-01-05,18,English,65,1,1
S022,2026-01-05,18,Mathematics,69,1,1
S022,2026-01-05,18,Biology,68,1,1
S023,2026-01-05,18,English,56,1,1
S023,2026-01-05,18,Mathematics,53,1,1
S023,2026-01-05,18,Biology,74,1,1
S024,2026-01-05,18,English,76,1,0
S024,2026-01-05,18,Mathematics,66,1,1
S024,2026-01-05,18,Biology,72,1,1
S025,2026-01-05,18,English,73,1,1
S025,2026-01-05,18,Mathematics,88,1,0
S025,2026-01-05,18,Biology,81,1,1
S026,2026-01-05,18,English,89,1,1
S026,2026-01-05,18,Mathematics,75,1,1
S026,2026-01-05,18,Biology,75,1,1
S027,2026-01-05,18,English,95,1,1
S027,2026-01-05,18,Mathematics,98,1,1
S027,2026-01-05,18,Biology,78,1,1
S028,2026-01-05,18,English,66,1,1
S028,2026-01-05,18,Mathematics,90,1,1
S028,2026-01-05,18,Biology,62,1,1
S029,2026-01-05,18,English,80,1,1
S029,2026-01-05,18,Mathematics,71,1,1
S029,2026-01-05,18,Biology,69,1,1
S030,2026-01-05,18,English,53,1,1
S030,2026-01-05,18,Mathematics,30,1,1
S030,2026-01-05,18,Biology,53,1,1
S031,2026-01-05,18,English,82,1,1
S031,2026-01-05,18,Mathematics,68,1,1
S031,2026-01-05,18,Biology,60,1,1
S032,2026-01-05,18,English,48,1,1
S032,2026-01-05,18,Mathematics,39,1,1
S032,2026-01-05,18,Biology,65,1,1
S033,2026-01-05,18,English,69,1,1
S033,2026-01-05,18,Mathematics,88,1,1
S033,2026-01-05,18,Biology,72,1,1
S034,2026-01-05,18,English,41,1,1
S034,2026-01-05,18,Mathematics,50,1,1
S034,2026-01-05,18,Biology,77,1,0
S035,2026-01-05,18,English,50,1,1
S035,2026-01-05,18,Mathematics,64,1,1
S035,2026-01-05,18,Biology,60,1,1
S036,2026-01-05,18,English,95,1,1
S036,2026-01-05,18,Mathematics,86,1,0
S036,2026-01-05,18,Biology,65,1,1
S037,2026-01-05,18,English,74,1,0
S037,2026-01-05,18,Mathematics,97,1,1
S037,2026-01-05,18,Biology,91,1,1
S038,2026-01-05,18,English,49,1,1
S038,2026-01-05,18,Mathematics,48,1,1
S038,2026-01-05,18,Biology,56,1,1
S039,2026-01-05,18,English,91,1,1
S039,2026-01-05,18,Mathematics,88,1,1
S039,2026-01-05,18,Biology,86,1,1
S040,2026-01-05,18,English,51,1,1
S040,2026-01-05,18,Mathematics,46,1,1
S040,2026-01-05,18,Biology,43,1,1
S041,2026-01-05,18,English,96,1,1
S041,2026-01-05,18,Mathematics,93,1,1
S041,2026-01-05,18,Biology,98,1,1
S042,2026-01-05,18,English,47,1,1
S042,2026-01-05,18,Mathematics,53,1,0
S042,2026-01-05,18,Biology,49,1,1
S043,2026-01-05,18,English,60,1,0
S043,2026-01-05,18,Mathematics,58,1,1
S043,2026-01-05,18,Biology,75,1,1
S044,2026-01-05,18,English,80,1,1
S044,2026-01-05,18,Mathematics,90,1,1
S044,2026-01-05,18,Biology,77,1,1
S045,2026-01-05,18,English,75,1,1
S045,2026-01-05,18,Mathematics,45,1,1
S045,2026-01-05,18,Biology,69,1,1
S046,2026-01-05,18,English,65,1,1
S046,2026-01-05,18,Mathematics,57,1,1
S046,2026-01-05,18,Biology,71,1,1
S047,2026-01-05,18,English,87,1,1
S047,2026-01-05,18,Mathematics,74,1,1
S047,2026-01-05,18,Biology,90,1,1
S048,2026-01-05,18,English,75,1,0
S048,2026-01-05,18,Mathematics,78,1,1
S048,2026-01-05,18,Biology,85,1,1
S049,2026-01-05,18,English,74,1,1
S049,2026-01-05,18,Mathematics,66,1,1
S049,2026-01-05,18,Biology,63,1,1
S050,2026-01-05,18,English,66,1,1
S050,2026-01-05,18,Mathematics,76,1,1
S050,2026-01-05,18,Biology,59,1,1
S001,2026-01-12,19,English,79,1,1
S001,2026-01-12,19,Mathematics,79,1,1
S001,2026-01-12,19,Biology,51,1,1
S002,2026-01-12,19,English,52,1,1
S002,2026-01-12,19,Mathematics,60,1,1
S002,2026-01-12,19,Biology,43,1,1
S003,2026-01-12,19,English,82,1,1
S003,2026-01-12,19,Mathematics,60,1,1
S003,2026-01-12,19,Biology,85,1,1
S004,2026-01-12,19,English,85,1,1
S004,2026-01-12,19,Mathematics,82,1,1
S004,2026-01-12,19,Biology,68,1,1
S005,2026-01-12,19,English,52,1,1
S005,2026-01-12,19,Mathematics,56,1,1
S005,2026-01-12,19,Biology,65,1,1
S006,2026-01-12,19,English,74,1,1
S006,2026-01-12,19,Mathematics,80,1,1
S006,2026-01-12,19,Biology,63,1,1
S007,2026-01-12,19,English,71,1,1
S007,2026-01-12,19,Mathematics,74,1,1
S007,2026-01-12,19,Biology,61,1,1
S008,2026-01-12,19,English,64,1,1
S008,2026-01-12,19,Mathematics,65,1,1
S008,2026-01-12,19,Biology,49,1,1
S009,2026-01-12,19,English,86,1,1
S009,2026-01-12,19,Mathematics,54,1,1
S009,2026-01-12,19,Biology,51,1,1
S010,2026-01-12,19,English,76,1,1
S010,2026-01-12,19,Mathematics,42,1,1
S010,2026-01-12,19,Biology,65,1,1
S011,2026-01-12,19,English,65,1,1
S011,2026-01-12,19,Mathematics,38,1,0
S011,2026-01-12,19,Biology,62,1,1
S012,2026-01-12,19,English,72,1,1
S012,2026-01-12,19,Mathematics,70,1,1
S012,2026-01-12,19,Biology,87,1,1
S013,2026-01-12,19,English,75,1,1
S013,2026-01-12,19,Mathematics,98,1,1
S013,2026-01-12,19,Biology,87,1,0
S014,2026-01-12,19,English,57,1,1
S014,2026-01-12,19,Mathematics,39,1,1
S014,2026-01-12,19,Biology,58,1,1
S015,2026-01-12,19,English,76,1,0
S015,2026-01-12,19,Mathematics,50,1,1
S015,2026-01-12,19,Biology,68,1,1
S016,2026-01-12,19,English,54,1,1
S016,2026-01-12,19,Mathematics,76,1,1
S016,2026-01-12,19,Biology,51,1,1
S017,2026-01-12,19,English,62,1,1
S017,2026-01-12,19,Mathematics,75,1,1
S017,2026-01-12,19,Biology,93,1,1
S018,2026-01-12,19,English,60,1,0
S018,2026-01-12,19,Mathematics,59,1,0
S018,2026-01-12,19,Biology,64,1,1
S019,2026-01-12,19,English,63,1,1
S019,2026-01-12,19,Mathematics,80,1,1
S019,2026-01-12,19,Biology,66,1,1
S020,2026-01-12,19,English,70,1,1
S020,2026-01-12,19,Mathematics,74,1,1
S020,2026-01-12,19,Biology,74,1,1
S021,2026-01-12,19,English,98,1,1
S021,2026-01-12,19,Mathematics,86,1,1
S021,2026-01-12,19,Biology,88,1,1
S022,2026-01-12,19,English,73,1,1
S022,2026-01-12,19,Mathematics,59,1,1
S022,2026-01-12,19,Biology,88,1,1
S023,2026-01-12,19,English,61,1,1
S023,2026-01-12,19,Mathematics,48,1,1
S023,2026-01-12,19,Biology,60,1,1
S024,2026-01-12,19,English,77,1,1
S024,2026-01-12,19,Mathematics,73,1,0
S024,2026-01-12,19,Biology,72,1,1
S025,2026-01-12,19,English,80,1,1
S025,2026-01-12,19,Mathematics,80,1,1
S025,2026-01-12,19,Biology,76,1,1
S026,2026-01-12,19,English,80,1,1
S026,2026-01-12,19,Mathematics,79,1,0
S026,2026-01-12,19,Biology,71,1,0
S027,2026-01-12,19,English,83,1,1
S027,2026-01-12,19,Mathematics,87,1,1
S027,2026-01-12,19,Biology,86,1,0
S028,2026-01-12,19,English,76,1,1
S028,2026-01-12,19,Mathematics,82,1,1
S028,2026-01-12,19,Biology,74,1,1
S029,2026-01-12,19,English,74,1,1
S029,2026-01-12,19,Mathematics,86,1,1
S029,2026-01-12,19,Biology,81,1,1
S030,2026-01-12,19,English,57,1,1
S030,2026-01-12,19,Mathematics,41,1,1
S030,2026-01-12,19,Biology,62,1,1
S031,2026-01-12,19,English,69,1,1
S031,2026-01-12,19,Mathematics,56,1,1
S031,2026-01-12,19,Biology,68,1,1
S032,2026-01-12,19,English,71,1,1
S032,2026-01-12,19,Mathematics,51,1,1
S032,2026-01-12,19,Biology,59,1,1
S033,2026-01-12,19,English,83,1,1
S033,2026-01-12,19,Mathematics,98,1,1
S033,2026-01-12,19,Biology,82,1,1
S034,2026-01-12,19,English,57,1,1
S034,2026-01-12,19,Mathematics,57,1,0
S034,2026-01-12,19,Biology,74,1,0
S035,2026-01-12,19,English,61,1,1
S035,2026-01-12,19,Mathematics,69,1,0
S035,2026-01-12,19,Biology,63,1,1
S036,2026-01-12,19,English,94,1,0
S036,2026-01-12,19,Mathematics,82,1,1
S036,2026-01-12,19,Biology,77,1,1
S037,2026-01-12,19,English,79,1,0
S037,2026-01-12,19,Mathematics,78,1,1
S037,2026-01-12,19,Biology,81,1,1
S038,2026-01-12,19,English,59,1,1
S038,2026-01-12,19,Mathematics,62,1,1
S038,2026-01-12,19,Biology,41,1,1
S039,2026-01-12,19,English,98,1,0
S039,2026-01-12,19,Mathematics,82,1,1
S039,2026-01-12,19,Biology,88,1,1
S040,2026-01-12,19,English,52,1,1
S040,2026-01-12,19,Mathematics,51,1,1
S040,2026-01-12,19,Biology,61,1,1
S041,2026-01-12,19,English,97,1,1
S041,2026-01-12,19,Mathematics,81,1,1
S041,2026-01-12,19,Biology,90,1,1
S042,2026-01-12,19,English,59,1,1
S042,2026-01-12,19,Mathematics,47,1,1
S042,2026-01-12,19,Biology,41,1,1
S043,2026-01-12,19,English,61,1,1
S043,2026-01-12,19,Mathematics,64,1,1
S043,2026-01-12,19,Biology,63,1,1
S044,2026-01-12,19,English,74,1,1
S044,2026-01-12,19,Mathematics,72,1,1
S044,2026-01-12,19,Biology,90,1,1
S045,2026-01-12,19,English,65,1,1
S045,2026-01-12,19,Mathematics,58,1,0
S045,2026-01-12,19,Biology,72,1,1
S046,2026-01-12,19,English,77,1,1
S046,2026-01-12,19,Mathematics,67,1,0
S046,2026-01-12,19,Biology,46,1,1
S047,2026-01-12,19,English,96,1,1
S047,2026-01-12,19,Mathematics,73,1,1
S047,2026-01-12,19,Biology,77,1,1
S048,2026-01-12,19,English,86,1,1
S048,2026-01-12,19,Mathematics,88,1,1
S048,2026-01-12,19,Biology,86,1,1
S049,2026-01-12,19,English,61,1,1
S049,2026-01-12,19,Mathematics,63,1,0
S049,2026-01-12,19,Biology,70,1,1
S050,2026-01-12,19,English,62,1,1
S050,2026-01-12,19,Mathematics,56,1,0
S050,2026-01-12,19,Biology,73,1,1
S001,2026-01-19,20,English,49,1,1
S001,2026-01-19,20,Mathematics,56,1,1
S001,2026-01-19,20,Biology,79,1,1
S002,2026-01-19,20,English,35,1,0
S002,2026-01-19,20,Mathematics,53,1,1
S002,2026-01-19,20,Biology,45,1,1
S003,2026-01-19,20,English,92,1,1
S003,2026-01-19,20,Mathematics,79,1,0
S003,2026-01-19,20,Biology,80,1,1
S004,2026-01-19,20,English,87,1,1
S004,2026-01-19,20,Mathematics,80,1,0
S004,2026-01-19,20,Biology,85,1,1
S005,2026-01-19,20,English,69,1,1
S005,2026-01-19,20,Mathematics,46,1,1
S005,2026-01-19,20,Biology,66,1,1
S006,2026-01-19,20,English,53,1,0
S006,2026-01-19,20,Mathematics,58,1,0
S006,2026-01-19,20,Biology,69,1,1
S007,2026-01-19,20,English,84,1,1
S007,2026-01-19,20,Mathematics,82,1,0
S007,2026-01-19,20,Biology,72,1,1
S008,2026-01-19,20,English,82,1,1
S008,2026-01-19,20,Mathematics,65,1,1
S008,2026-01-19,20,Biology,73,1,1
S009,2026-01-19,20,English,70,1,1
S009,2026-01-19,20,Mathematics,63,1,1
S009,2026-01-19,20,Biology,80,1,1
S010,2026-01-19,20,English,62,1,1
S010,2026-01-19,20,Mathematics,56,1,1
S010,2026-01-19,20,Biology,53,1,1
S011,2026-01-19,20,English,56,1,1
S011,2026-01-19,20,Mathematics,43,1,1
S011,2026-01-19,20,Biology,48,1,1
S012,2026-01-19,20,English,66,1,1
S012,2026-01-19,20,Mathematics,73,1,1
S012,2026-01-19,20,Biology,78,1,1
S013,2026-01-19,20,English,71,1,1
S013,2026-01-19,20,Mathematics,96,1,1
S013,2026-01-19,20,Biology,85,1,0
S014,2026-01-19,20,English,41,1,1
S014,2026-01-19,20,Mathematics,30,1,1
S014,2026-01-19,20,Biology,46,1,1
S015,2026-01-19,20,English,65,1,1
S015,2026-01-19,20,Mathematics,58,1,1
S015,2026-01-19,20,Biology,61,1,1
S016,2026-01-19,20,English,61,1,1
S016,2026-01-19,20,Mathematics,69,1,1
S016,2026-01-19,20,Biology,55,1,1
S017,2026-01-19,20,English,84,1,1
S017,2026-01-19,20,Mathematics,94,1,1
S017,2026-01-19,20,Biology,83,1,1
S018,2026-01-19,20,English,67,1,0
S018,2026-01-19,20,Mathematics,70,1,0
S018,2026-01-19,20,Biology,66,1,0
S019,2026-01-19,20,English,67,1,1
S019,2026-01-19,20,Mathematics,71,1,0
S019,2026-01-19,20,Biology,70,1,0
S020,2026-01-19,20,English,75,1,1
S020,2026-01-19,20,Mathematics,71,1,1
S020,2026-01-19,20,Biology,70,1,1
S021,2026-01-19,20,English,90,1,0
S021,2026-01-19,20,Mathematics,90,1,1
S021,2026-01-19,20,Biology,79,1,1
S022,2026-01-19,20,English,65,1,0
S022,2026-01-19,20,Mathematics,74,1,1
S022,2026-01-19,20,Biology,85,1,1
S023,2026-01-19,20,English,49,1,0
S023,2026-01-19,20,Mathematics,39,1,1
S023,2026-01-19,20,Biology,52,1,1
S024,2026-01-19,20,English,90,1,1
S024,2026-01-19,20,Mathematics,69,1,1
S024,2026-01-19,20,Biology,86,1,0
S025,2026-01-19,20,English,79,1,1
S025,2026-01-19,20,Mathematics,74,1,0
S025,2026-01-19,20,Biology,91,1,1
S026,2026-01-19,20,English,75,1,1
S026,2026-01-19,20,Mathematics,81,1,1
S026,2026-01-19,20,Biology,52,1,1
S027,2026-01-19,20,English,87,1,1
S027,2026-01-19,20,Mathematics,80,1,0
S027,2026-01-19,20,Biology,87,1,1
S028,2026-01-19,20,English,68,1,1
S028,2026-01-19,20,Mathematics,91,1,1
S028,2026-01-19,20,Biology,66,1,1
S029,2026-01-19,20,English,71,1,1
S029,2026-01-19,20,Mathematics,57,1,1
S029,2026-01-19,20,Biology,69,1,0
S030,2026-01-19,20,English,51,1,1
S030,2026-01-19,20,Mathematics,39,1,1
S030,2026-01-19,20,Biology,41,1,1
S031,2026-01-19,20,English,58,1,1
S031,2026-01-19,20,Mathematics,63,1,0
S031,2026-01-19,20,Biology,54,1,0
S032,2026-01-19,20,English,58,1,1
S032,2026-01-19,20,Mathematics,69,1,1
S032,2026-01-19,20,Biology,70,1,1
S033,2026-01-19,20,English,79,1,1
S033,2026-01-19,20,Mathematics,98,1,1
S033,2026-01-19,20,Biology,64,1,1
S034,2026-01-19,20,English,45,1,1
S034,2026-01-19,20,Mathematics,61,1,1
S034,2026-01-19,20,Biology,70,1,1
S035,2026-01-19,20,English,55,1,1
S035,2026-01-19,20,Mathematics,55,1,1
S035,2026-01-19,20,Biology,55,1,1
S036,2026-01-19,20,English,75,1,0
S036,2026-01-19,20,Mathematics,75,1,1
S036,2026-01-19,20,Biology,73,1,1
S037,2026-01-19,20,English,77,1,1
S037,2026-01-19,20,Mathematics,88,1,1
S037,2026-01-19,20,Biology,72,1,1
S038,2026-01-19,20,English,46,1,1
S038,2026-01-19,20,Mathematics,44,1,1
S038,2026-01-19,20,Biology,40,1,1
S039,2026-01-19,20,English,98,1,0
S039,2026-01-19,20,Mathematics,52,1,1
S039,2026-01-19,20,Biology,86,1,1
S040,2026-01-19,20,English,61,1,1
S040,2026-01-19,20,Mathematics,57,1,1
S040,2026-01-19,20,Biology,46,1,1
S041,2026-01-19,20,English,98,1,1
S041,2026-01-19,20,Mathematics,85,1,1
S041,2026-01-19,20,Biology,76,1,1
S042,2026-01-19,20,English,58,1,0
S042,2026-01-19,20,Mathematics,55,1,1
S042,2026-01-19,20,Biology,38,1,1
S043,2026-01-19,20,English,66,1,1
S043,2026-01-19,20,Mathematics,65,1,1
S043,2026-01-19,20,Biology,58,1,0
S044,2026-01-19,20,English,68,1,1
S044,2026-01-19,20,Mathematics,73,1,1
S044,2026-01-19,20,Biology,85,1,1
S045,2026-01-19,20,English,62,1,0
S045,2026-01-19,20,Mathematics,43,1,1
S045,2026-01-19,20,Biology,71,1,1
S046,2026-01-19,20,English,70,1,1
S046,2026-01-19,20,Mathematics,67,1,1
S046,2026-01-19,20,Biology,60,1,1
S047,2026-01-19,20,English,98,1,1
S047,2026-01-19,20,Mathematics,74,1,1
S047,2026-01-19,20,Biology,82,1,1
S048,2026-01-19,20,English,66,1,1
S048,2026-01-19,20,Mathematics,86,1,1
S048,2026-01-19,20,Biology,92,1,1
S049,2026-01-19,20,English,65,1,1
S049,2026-01-19,20,Mathematics,84,1,1
S049,2026-01-19,20,Biology,79,1,1
S050,2026-01-19,20,English,48,1,0
S050,2026-01-19,20,Mathematics,72,1,1
S050,2026-01-19,20,Biology,59,1,1
